iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
96,45.5478981,235.932998057509,0.499999307480393,0.0695447027890819,0.0420779,0.0587739,0.0322006,0.3369042
97,46.0235668,235.924039229566,0.500004114737037,0.0709580696544136,0.0437363,0.0530799,0.0322677,0.3382053
98,46.5245843,235.915724996606,0.50000803537406,0.0699813864380344,0.0410484,0.0574046,0.0325643,0.3624278
99,47.0050852,235.918123237335,0.499993504134561,0.0712033236710528,0.0392308,0.0541955,0.03262,0.3477707
100,47.467035,235.910095698954,0.499997274708656,0.0700210985017137,0.0377942,0.0546995,0.0286714,0.3338742
101,47.9438065,235.902955577688,0.499999668283289,0.0677864371913904,0.039544,0.0532801,0.0292251,0.3481288
102,48.4446657,235.896785947407,0.500000587272869,0.0740357602764857,0.0450636,0.0666457,0.0357366,0.3445482
103,48.8938791,235.890550894667,0.500001733672464,0.0704847341518121,0.0434015,0.0571525,0.0302107,0.3115067
104,49.3331711,235.88451443134,0.500002666726692,0.0661821227983745,0.0389757,0.0510776,0.0278625,0.3149254
105,49.7931083,235.879222725486,0.500002481054998,0.0722519175441017,0.0392983,0.0534657,0.0312003,0.3257185
106,50.2433541,235.873867435027,0.500002517269536,0.0672362757477873,0.0410757,0.0545419,0.0299943,0.3159568
107,50.6927846,235.868544454923,0.500002585508074,0.0733961753559005,0.0403224,0.057659,0.0292425,0.314661
108,51.1303961,235.862870005,0.50000332775655,0.0682035709391106,0.0388771,0.0543797,0.0297266,0.3075627
109,51.5778523,235.857351174328,0.500003924674556,0.0744336651660836,0.0421527,0.0542872,0.027617,0.3162844
110,52.0251167,235.85110599073,0.500005761764781,0.0692538351229235,0.0425337,0.0527295,0.0295695,0.3157112
111,52.4791529,235.844800673176,0.500007788702633,0.0632582839156661,0.0399263,0.0610102,0.0316359,0.3135719
112,52.9241382,235.847990618645,0.499993370000419,0.0703845310313196,0.0391628,0.0548209,0.0303693,0.3137396
113,53.3734856,235.841234399084,0.499996328439475,0.0663314414903476,0.0399764,0.0533143,0.0292031,0.3182097
114,53.8364654,235.834270231585,0.499999691852386,0.0640357661245565,0.0379431,0.054178,0.0287062,0.3331079
115,54.296147,235.827887012987,0.500002231120063,0.0696119951368638,0.0394013,0.0543088,0.0296538,0.3295385
116,54.7429036,235.822323639872,0.500003518221121,0.0548032026585101,0.0402465,0.0488915,0.0297987,0.3205922
117,55.1894711,235.817325893891,0.500004038933522,0.0554649589488623,0.0390127,0.0558341,0.0297425,0.314218
118,55.6383351,235.811632301385,0.500005801295219,0.054434155954857,0.0385432,0.0567792,0.0297188,0.315945
119,56.0769355,235.813782147393,0.49999384436257,0.0545887365767582,0.0430013,0.0521696,0.0281717,0.3089462
120,56.5212812,235.805726287355,0.499999581549893,0.0549850723965537,0.0384771,0.0534977,0.0302038,0.3155942
121,56.9691718,235.79781142829,0.500005154049588,0.0542548026559886,0.038916,0.0557217,0.0321725,0.314422
122,57.4165901,235.798023710234,0.499996623409973,0.0565216132604884,0.0423862,0.0546315,0.0316877,0.3113486
123,57.8534081,235.788422210841,0.500005109367122,0.0556685161891226,0.038933,0.0525695,0.0293006,0.3083471
124,58.2983068,235.786647937004,0.499999935677943,0.0565706853275491,0.0401935,0.0537717,0.033621,0.3100709
125,58.7427116,235.783343796208,0.499997319448366,0.0576809644458174,0.0379729,0.0519076,0.0313512,0.3133434
126,59.1959857,235.778649535031,0.499997034161183,0.0562762056971658,0.0389115,0.0514356,0.028533,0.3283213
127,59.6571592,235.772930717581,0.49999849956752,0.057427954569763,0.0423149,0.053673,0.0296449,0.3280541
128,60.104296,235.766637140951,0.500000972191877,0.0589355732057135,0.0398441,0.0538392,0.0308839,0.3160992
129,60.5618848,235.759680238364,0.500004591434586,0.0574267559693296,0.037319,0.0545007,0.0299233,0.3289475
130,61.0162795,235.760050314897,0.499995450614105,0.0594892299775045,0.0396335,0.0539082,0.0295309,0.324892
131,61.4862131,235.750804130157,0.500002946677237,0.0597779186862228,0.0359655,0.0533149,0.0294883,0.3445284
132,61.9685903,235.748972432197,0.499997546553647,0.0620539828283513,0.0369283,0.0567416,0.0300375,0.3510383
133,62.4446787,235.745790176943,0.499994471794702,0.0654040118505481,0.0392456,0.0561657,0.0306714,0.3421675
134,62.9731517,235.733890260504,0.500006548494716,0.0647867537049653,0.0424621,0.0571532,0.0492812,0.365969
135,63.4257349,235.729368644533,0.500005823293358,0.0663977225693878,0.0396902,0.0514888,0.0283616,0.3245739
136,63.8654183,235.724226443215,0.500006231344929,0.065571479724041,0.039252,0.0506406,0.0294282,0.3128337
137,64.3061566,235.726826503385,0.499993262726176,0.0668240574881355,0.0405828,0.052335,0.029267,0.3117343
138,64.77297,235.719884801723,0.499996830409468,0.0651917944575829,0.0369533,0.0519105,0.0293077,0.3392827
139,65.2306052,235.711852155583,0.500002214945931,0.0690610393975299,0.0389778,0.0569371,0.0311178,0.3221803
140,65.6988395,235.711290789846,0.499994664758444,0.0672196078836347,0.0414442,0.0523571,0.0302127,0.3374621
141,66.1380586,235.701637105349,0.500002876190735,0.0612578449905551,0.0387297,0.0536628,0.0288759,0.3114046
142,66.5769994,235.69976628917,0.499997702275739,0.0662593387164448,0.0382196,0.0510802,0.0315687,0.3095547
143,67.021403,235.697311142772,0.499993697858618,0.0618845216457879,0.0380964,0.050235,0.0302981,0.3190865
144,67.4594395,235.685588848308,0.500005701495478,0.0656293958080949,0.0377878,0.0529142,0.0289308,0.3116173
145,67.9074635,235.681907578723,0.500003915956373,0.0712235130425551,0.0372175,0.0518239,0.0321401,0.3176733
146,68.3395547,235.677477497247,0.50000345159035,0.0643218376652529,0.0390108,0.050623,0.0313345,0.3035402
147,68.7871896,235.672618480591,0.500003823755983,0.0698166895606027,0.0383457,0.0549944,0.0304598,0.3171382
148,69.2241494,235.667184338221,0.500005232720852,0.0612427873976124,0.0396254,0.053374,0.0276966,0.309703
149,69.6615659,235.669336207267,0.499993627166086,0.067921566884226,0.0419711,0.0495259,0.0284955,0.3110815
150,70.1215654,235.662335901776,0.499997829154681,0.0606827339484002,0.0385432,0.0503559,0.0303726,0.3336733
151,70.5923711,235.655096197795,0.500002527325183,0.0642212667363559,0.0426938,0.0574382,0.031313,0.3317062
152,71.0291809,235.655412374945,0.499994260341494,0.0663739260976836,0.0374346,0.0496728,0.028517,0.3147765
153,71.4702791,235.647404138545,0.500000474315349,0.0637014934706424,0.0384548,0.0493638,0.0308616,0.3156897
154,71.9144892,235.639564082859,0.500006538585861,0.0674577328423824,0.0371009,0.049983,0.0309811,0.3185832
155,72.368585,235.639341941817,0.499999522607752,0.062645537357262,0.0373674,0.0545619,0.029892,0.3223953
156,72.8213427,235.632506672354,0.500004282363322,0.067826089530694,0.042896,0.0513958,0.0342048,0.3143668
157,73.2716782,235.627722594101,0.500005915356646,0.0640484110302115,0.0383141,0.0539076,0.0303511,0.3201915
158,73.7040701,235.626186770024,0.500002532809222,0.0641071443602619,0.0386589,0.0509465,0.0291916,0.3067354
159,74.1491226,235.626699885072,0.499996053666531,0.0602927267980123,0.0380277,0.0531468,0.0301118,0.3151782
160,74.6201092,235.621538103274,0.499999752537978,0.056371490505897,0.0388639,0.0547448,0.0295085,0.3409342
161,75.1438414,235.617656196789,0.500001466684483,0.0578417224831533,0.0403156,0.0557748,0.0354558,0.3817602
162,75.6516731,235.614161385429,0.500002592601352,0.0556872230483522,0.0448984,0.0557476,0.0414076,0.357429
163,76.1495021,235.611490843006,0.500002450008325,0.0572629953747379,0.0426748,0.06408,0.0315421,0.3516519
164,76.6317255,235.609045489012,0.500001980866605,0.0559497140252097,0.0389323,0.0549476,0.0282525,0.3523503
165,77.1123395,235.606914930539,0.50000104937979,0.0443044166105572,0.038071,0.052877,0.0308056,0.350977
166,77.5733921,235.605702444269,0.499998710475171,0.0468148727361349,0.0389003,0.0523548,0.0305768,0.3301715
167,78.0424602,235.604665033392,0.499996126804384,0.0509596724943369,0.0393484,0.0507525,0.0292973,0.3429207
168,78.5037365,235.597211553994,0.500004693806791,0.0525695404208186,0.0397296,0.0516944,0.0301347,0.3326435
169,78.9428131,235.596294234728,0.50000189749276,0.0472752599862341,0.0396181,0.0496734,0.0286529,0.3139401
170,79.4411579,235.595102135095,0.499999574309592,0.0501912614870509,0.0379229,0.0507523,0.0299642,0.3729727
171,79.9143115,235.593763835095,0.499997484632554,0.048574212532227,0.0425929,0.054328,0.0306206,0.3382232
172,80.4138296,235.592578854407,0.499995121537321,0.0531637845868205,0.0394896,0.0503927,0.0296071,0.3729404
173,80.8990252,235.585069327499,0.500003715193126,0.0465712500039207,0.0437363,0.0558339,0.0315666,0.3466719
174,81.3785016,235.584648219217,0.500000048753562,0.0472317059905083,0.038633,0.051722,0.0318048,0.3480857
175,81.8349299,235.584228424481,0.499996389363207,0.0486195426489369,0.0445075,0.0571728,0.0322196,0.3147099
176,82.2715995,235.577405592358,0.500003825073754,0.0498923185813021,0.0367506,0.0472576,0.0318546,0.3141597
177,82.7178302,235.57674015625,0.500000517155073,0.0488857576999734,0.0401336,0.0501691,0.0319616,0.3140639
178,83.1511085,235.575810628851,0.499997640354438,0.0495505366303132,0.0406398,0.0503962,0.0280102,0.3073563
179,83.5830388,235.574780805376,0.499994923462886,0.0523683039010165,0.0392036,0.0525689,0.0280572,0.3033287
180,84.0342264,235.567174060208,0.500003558026232,0.0514442598742824,0.0410419,0.0543931,0.0289203,0.3196906
181,84.4721632,235.566018245462,0.500000993854087,0.0513375874245325,0.0381478,0.0529042,0.0309675,0.3089945
182,84.9210309,235.564891032186,0.499998376516037,0.0523819346146918,0.0398905,0.0533036,0.0280668,0.3205897
183,85.3602529,235.563803472364,0.499995689441509,0.0554276339078106,0.040962,0.0520961,0.0287866,0.3101618
184,85.7994082,235.555940205561,0.500004667723973,0.0535871473873821,0.0412959,0.054033,0.029508,0.306004
185,86.2443169,235.554013076571,0.500003279648617,0.0546804423388348,0.0391406,0.0530483,0.0284111,0.3180194
186,86.6958388,235.55199079747,0.50000201843329,0.0558322178606498,0.0396005,0.0516028,0.0283603,0.3241743
187,87.1542375,235.550207793399,0.500000355896518,0.0561532262215569,0.0417218,0.059057,0.0286479,0.3193485
188,87.5969974,235.548464156145,0.499998622698251,0.0600609811088162,0.0375086,0.04984,0.0290298,0.3174948
189,88.0418018,235.546988132987,0.499996470119773,0.0655938562555957,0.0407811,0.0526561,0.033664,0.3093545
190,88.4939216,235.539377208886,0.500004955559944,0.0683860842320695,0.0422112,0.0555455,0.0287228,0.3188232
191,88.9337713,235.537691620264,0.500003119497452,0.0712866683929307,0.0435384,0.0506244,0.0287442,0.3104333
192,89.3727853,235.538135820812,0.499998039285042,0.0708493290909066,0.0380885,0.0536057,0.0301387,0.310396
193,89.8163446,235.535622691322,0.499998753851633,0.069696232137323,0.0444272,0.053481,0.027926,0.3100483
194,90.2460408,235.533441574355,0.499998952198101,0.0755927098226977,0.0401149,0.0513827,0.0278582,0.3005339
195,90.6890042,235.531126783773,0.49999939096501,0.071953423027278,0.0388368,0.0507156,0.0282894,0.318024
196,91.1242056,235.529368972475,0.499998994160214,0.0664718972903555,0.0402592,0.0525221,0.0285881,0.3076381
197,91.6011621,235.527279707771,0.499999141044987,0.0721868230577741,0.040049,0.0567806,0.0294975,0.3432622
198,92.0909452,235.525734806175,0.499998459634956,0.0675090756157991,0.0440002,0.0659003,0.0407561,0.3281785
199,92.5513808,235.524196953277,0.499997753359286,0.0708701033753953,0.0416774,0.0551786,0.0313674,0.3254709
200,92.9995297,235.522626675994,0.499997139374004,0.0770382150157801,0.0369532,0.0537564,0.0288365,0.3215998
201,93.4307273,235.520647851043,0.499997184134904,0.0682048280754078,0.0378874,0.0553411,0.0296514,0.2982248
202,93.8775079,235.518857115286,0.499996974210604,0.0740970916265328,0.0384271,0.0554586,0.0315055,0.3118243
203,94.3116836,235.516791202895,0.499997202365426,0.0645248869268957,0.0382417,0.052408,0.028218,0.309289
204,94.7557235,235.515085619056,0.499996872313588,0.0699793264480335,0.0423864,0.0560918,0.0280913,0.3097733
205,95.1949059,235.513683042295,0.499996098637016,0.0759377743667086,0.0396486,0.0521343,0.0302404,0.3090813
206,95.635512,235.512239697525,0.499995399790229,0.0669378895950127,0.0383948,0.0519933,0.0296211,0.3114803
207,96.0711582,235.505991491842,0.500003173079963,0.0711164895501193,0.0408021,0.0555816,0.0290378,0.3027588
208,96.5084138,235.505557591557,0.500000876542381,0.0618937848428552,0.0399867,0.0510994,0.0300306,0.3091093
209,96.9412854,235.505019475772,0.499998775710815,0.0669176801450505,0.0398147,0.0521846,0.0287891,0.3032867
210,97.3773172,235.504679228804,0.499996423341904,0.0739782157881396,0.0410698,0.0499643,0.0280084,0.3095134
211,97.837832,235.499364627137,0.500002797331964,0.0648232688729534,0.0404533,0.0547591,0.0294801,0.3283143
212,98.2757149,235.499731509219,0.499999373119843,0.0700702609819426,0.0400362,0.05529,0.0293636,0.3066267
213,98.7106211,235.4998716061,0.499996347340229,0.0676885127637458,0.0364135,0.0524263,0.0308895,0.305276
214,99.1380645,235.494833152142,0.50000239351715,0.0663767835511853,0.0395287,0.0519517,0.0294887,0.299418
215,99.5791617,235.495144198582,0.499999189385367,0.0482082186551078,0.0447817,0.0541716,0.0305123,0.3041223
216,100.0292725,235.490983489867,0.500003975462049,0.0493535952850958,0.0419709,0.0554771,0.0297378,0.3153273
217,100.4590521,235.492395515851,0.499999144301379,0.0534400474762587,0.0396593,0.0541358,0.0289624,0.2995582
218,100.889753,235.488546287582,0.500003508180206,0.0389485319925422,0.0390461,0.0558329,0.0296205,0.2986002
219,101.3244857,235.490090162945,0.499998521251257,0.0425230439878928,0.0401304,0.0533478,0.0280047,0.306311
220,101.7543128,235.486752308913,0.500002092967209,0.0436849669957464,0.0410024,0.0519649,0.0261905,0.3037604
221,102.2011854,235.48839199873,0.499996991090757,0.0476808287324805,0.0404982,0.0531809,0.029535,0.3151636
222,102.6308175,235.484730401694,0.500001111102854,0.0489792869429188,0.0402,0.051098,0.0288443,0.3020713
223,103.0761434,235.486017617617,0.499996596202178,0.0534404506995486,0.0402808,0.0517677,0.0285189,0.3178754
224,103.5342001,235.481961565379,0.500001364782925,0.0477311688283193,0.0440722,0.0581605,0.0285586,0.3201464
225,103.9655826,235.483266045114,0.499996862841256,0.0521132200228507,0.0386982,0.0522647,0.0293252,0.3026015
226,104.4088213,235.479539567498,0.50000113476769,0.053648533144748,0.0373645,0.0540255,0.0311453,0.3110397
227,104.89147,235.480679376028,0.49999691645909,0.0468792565252665,0.0483032,0.0579251,0.0329062,0.3335528
228,105.3240915,235.47749503941,0.500000334452222,0.0497311763327805,0.0390188,0.0514292,0.0336867,0.3005873
229,105.7634996,235.474815393166,0.500002921465728,0.0511914651684913,0.0395377,0.0528176,0.0298965,0.3104884
230,106.1974447,235.47666970336,0.499997581589124,0.0393679763558029,0.0412451,0.0502424,0.0331007,0.300064
231,106.6494747,235.473665431207,0.500000716860299,0.0416684786539774,0.0413626,0.0507014,0.0347528,0.3175454
232,107.093934,235.470871556097,0.500003498176906,0.0427556674101484,0.0414757,0.051802,0.0297935,0.3152062
233,107.5214168,235.472492870262,0.499998558622466,0.0466496044714084,0.0407612,0.0526097,0.0284662,0.2992336
234,107.9604184,235.469277929945,0.500002024768928,0.0478689299711066,0.0416901,0.0516165,0.0299706,0.3052284
235,108.4245854,235.470382661994,0.499997931738302,0.0522140896921283,0.0443246,0.0520182,0.0363624,0.3210505
236,108.8892232,235.466813052045,0.500001991984049,0.0404460113528804,0.0418527,0.0527563,0.0298621,0.3325018
237,109.3177804,235.467933511508,0.499997917586053,0.0440229605506613,0.0401066,0.0535589,0.0280585,0.3000916
238,109.7589858,235.464097822872,0.500002452111708,0.0412591158175131,0.0387009,0.05318,0.0295715,0.312529
239,110.209759,235.464472091131,0.499999613010912,0.0427412703165678,0.039915,0.0534113,0.0342214,0.3126271
240,110.6538178,235.464599932288,0.499997192760557,0.0466300424732371,0.043351,0.0497706,0.0299368,0.3134394
241,111.0989047,235.459852941139,0.500003224826175,0.0477784391014779,0.0422307,0.053344,0.0314434,0.3110523
242,111.5381711,235.459323569001,0.500001870386889,0.0504223782168637,0.0381598,0.0496025,0.0326372,0.3119689
243,111.9704027,235.458283950849,0.50000135089186,0.0473634946302567,0.0407393,0.050377,0.028432,0.3061126
244,112.4009611,235.457134112253,0.500001020668022,0.0501477393990895,0.0423944,0.0492685,0.0298063,0.3024865
245,112.8375923,235.455603367497,0.50000131565224,0.0452251956859286,0.0420985,0.049143,0.030236,0.3062825
246,113.2733814,235.453928636473,0.500001851889305,0.0476721505298507,0.0415748,0.0485528,0.0303714,0.3084481
247,113.7196324,235.451993111744,0.500002818729596,0.0378237221680228,0.0409997,0.050759,0.0293107,0.3177991
248,114.1717812,235.454478358013,0.499996069366509,0.0412147380977418,0.03871,0.0530948,0.0290893,0.3226135
249,114.6142909,235.451859820574,0.499998156024306,0.0413121505892795,0.0400489,0.0543846,0.0287973,0.3128004
250,115.0417335,235.449107458512,0.500000433547809,0.0437399539031064,0.0380721,0.0502954,0.0310257,0.301749
251,115.4781961,235.446282989349,0.500002806129964,0.044879920992551,0.0393035,0.0504657,0.028962,0.3108499
252,115.9319475,235.447727119024,0.499997690195835,0.0489855821237276,0.0426084,0.0550998,0.0296782,0.3186877
253,116.3660361,235.443891228118,0.500001665359594,0.0502766998868298,0.0403484,0.0509826,0.0305407,0.3058459
