iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
134,384.6434529,241.347619432277,0.500004157973552,0.0644204189840273,0.4175046,2.2903883,0.0321011,0.349521
135,387.645574,241.348574766197,0.499994247015831,0.0638117522883394,0.4529211,2.1544874,0.0291228,0.3311594
136,390.7444449,241.339391083296,0.50000180763183,0.0668392279081554,0.4073241,2.2586374,0.0287709,0.3692898
137,393.902437,241.337778259487,0.499996255980728,0.0640643455283854,0.4426262,2.2332085,0.0302307,0.4194448
138,396.841741,241.326998767359,0.500006558560676,0.0679462814139222,0.5097107,2.0706827,0.0410472,0.2781016
139,399.8335333,241.323248175462,0.500004607131147,0.0624106378325582,0.4081414,2.1938355,0.0306022,0.3237415
140,402.8487848,241.317998224146,0.500005164996145,0.0661445811555292,0.4252066,2.2130917,0.0317327,0.3073723
141,405.8737322,241.319830612837,0.499993438575435,0.0613794833401059,0.4007238,2.2202169,0.0273585,0.3411242
142,408.8157493,241.312601703652,0.499997479396273,0.0663433797323711,0.408845,2.1487358,0.0296348,0.3188332
143,411.7045566,241.305394764856,0.500001649494915,0.0640239373906306,0.4049051,2.0882682,0.0311795,0.3286698
144,414.6041064,241.297554444634,0.500006925867888,0.0630199739652747,0.4187223,2.0866714,0.0302659,0.3245736
145,417.5882586,241.297518308821,0.499998835284135,0.0699274526452761,0.4200317,2.1795056,0.0311,0.3145771
146,420.4611522,241.288059520904,0.50000698122771,0.061082901455757,0.4272256,2.0654765,0.030468,0.3140599
147,423.8181228,241.286735904008,0.500001199416922,0.0661734794392196,0.4703864,2.4670372,0.0321345,0.3550503
148,426.8711576,241.284758293341,0.499996593591794,0.0610305099979117,0.4198543,2.2196975,0.0302821,0.3485137
149,430.0185667,241.274564618988,0.500006265999548,0.0645744738018048,0.5062583,2.2390558,0.0333414,0.3345237
150,432.9938954,241.272128853471,0.500002601443351,0.0592437011082242,0.4579716,2.1402065,0.0302049,0.3132715
151,435.905279,241.269307988222,0.499999703765784,0.0640388120095197,0.4428316,2.0524916,0.0305749,0.3494655
152,439.1082926,241.266420701188,0.499997057739331,0.060569909277314,0.4669278,2.3086527,0.0316102,0.3607778
