iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
218,163.9085506,221.005152924023,0.499922078461831,0.199848642352576,0.0401621,0.0517912,0.0121315,0.6315788
219,164.6501622,220.942413108938,0.49983531417592,0.199819630831038,0.0420341,0.0512943,0.0125314,0.6259914
220,165.3922652,221.351449794036,0.499695578561157,0.199851874171239,0.043127,0.0535614,0.0105068,0.6272982
221,166.13715,221.359772496874,0.499541945976704,0.199817841741788,0.0406879,0.0500785,0.0100176,0.6366711
222,166.9024978,221.296140680598,0.499645235141995,0.199899326730782,0.04285,0.0535067,0.0111476,0.6481832
223,167.6429135,221.031055743503,0.499831956311376,0.19986858720032,0.042628,0.0522465,0.0117883,0.6233356
224,168.3576986,220.913401169959,0.499939964638682,0.19987920473718,0.0439862,0.0493998,0.020219,0.5888204
225,169.058117,220.862313598496,0.499980354144958,0.199560048293571,0.0403131,0.0513833,0.0124173,0.5894179
226,169.7418251,220.849356093116,0.499995012485299,0.184527818661356,0.0396501,0.0510149,0.01047,0.5757078
227,170.4271963,220.851147431219,0.499998643714049,0.100971115114967,0.0401658,0.0509151,0.0098028,0.5779643
228,171.1268096,220.855271965879,0.499999266935899,0.0673285822647895,0.0411304,0.0514431,0.0105902,0.5871911
229,171.8616652,220.859000540843,0.499999437812663,0.0275615297037997,0.0396511,0.0536442,0.0106202,0.6234541
230,172.5806178,220.86051828019,0.499999442514449,0.0161794304368499,0.0449302,0.0558085,0.0110143,0.5987705
231,173.267683,220.862432382853,0.499999399919496,0.0101152804593246,0.0409617,0.0519353,0.0107322,0.5739705
232,173.9716136,220.863941957979,0.499999314699905,0.0175301413254714,0.041132,0.0521109,0.010053,0.5941008
233,174.7210993,220.863685853326,0.499999153444672,0.0453623440229343,0.0390882,0.0514009,0.0102531,0.6416352
234,175.4689004,220.867131324242,0.499998514631627,0.126954294181132,0.0412389,0.050038,0.0094962,0.6401779
235,176.2144652,220.86531756273,0.499996672579819,0.146565681435469,0.0398054,0.0492602,0.0106877,0.6363477
236,176.9606188,220.88777735628,0.499988538960461,0.198718597625446,0.0395902,0.051867,0.0128922,0.6316414
237,177.7074963,220.905558765659,0.499962664197884,0.199768718166154,0.0419413,0.0534052,0.0113403,0.6315956
238,178.445616,220.981091727212,0.499917547244684,0.199878930782966,0.0413204,0.0510151,0.0128902,0.6225684
239,179.1707434,221.15296813454,0.499781597357413,0.199858844991294,0.0431467,0.0492558,0.0100941,0.6155638
240,179.9145868,221.31519115989,0.49963301314402,0.199911827423613,0.041211,0.0479959,0.0095135,0.6386973
241,180.6474651,221.497039793365,0.499508573284122,0.199907591180656,0.0397009,0.048046,0.0105626,0.6280434
242,181.3893199,221.38635702026,0.499477986384298,0.199920213046281,0.0409063,0.052148,0.0102301,0.6319021
243,182.1535639,221.352649152413,0.499655729062506,0.199903067543442,0.0423172,0.0519379,0.0111533,0.6492296
244,182.9128954,220.964056034412,0.499871803930338,0.1998775844629,0.0428916,0.0530244,0.010114,0.6467497
245,183.6492688,220.881757733488,0.499959305435025,0.199757205921037,0.0517713,0.0554736,0.0105191,0.6112562
246,184.3585955,220.863543629849,0.499983935547289,0.19955668301604,0.041993,0.0485717,0.012989,0.5935442
247,185.094279,220.857607538826,0.499994345076443,0.181403482158437,0.0430617,0.05033,0.0099957,0.6255623
248,185.8241226,220.861063813145,0.499998611485942,0.0941653692405922,0.0411052,0.0588816,0.0104173,0.6096627
249,186.5275116,220.868069784822,0.499999492357057,0.0245311790679271,0.0423522,0.0514053,0.0108782,0.5921172
250,187.2835244,220.874977749622,0.499999640917915,0.00827059399912469,0.0562297,0.0605912,0.0099037,0.6224861
