iteration,time_seconds,compliance,volume_fraction,change,beta,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
245,160.0506616,194.643570538135,0.499999278019172,0.0296160328915999,16,0.0503048,0.0648248,0.0423284,0.5239121
246,160.7572415,194.642166176069,0.499999297912129,0.0300963509712542,16,0.0511904,0.0636579,0.0387494,0.5456957
247,161.4790221,194.640971329168,0.499999322128393,0.0305762121989255,16,0.0503557,0.0594129,0.0402192,0.5635056
248,162.1583957,194.639771697802,0.499999337442458,0.0294856345000219,16,0.0487397,0.0620359,0.0375725,0.5194243
249,162.8519857,194.638409116538,0.499999315579081,0.0300106544003489,16,0.0502452,0.0640416,0.0406029,0.5287233
250,163.5431292,194.636966617537,0.499999308555634,0.0305448057077341,16,0.0509221,0.0626374,0.0411908,0.5269742
251,164.2311264,194.635527700582,0.49999933697386,0.0292499544099764,16,0.0526887,0.062318,0.0389908,0.5240581
252,164.9391046,194.634338436612,0.499999346866526,0.0298429332506803,16,0.0469863,0.0611661,0.0356183,0.5567457
253,165.6257429,194.633071238161,0.499999391711847,0.0293862149262848,16,0.0501936,0.0638657,0.0407887,0.5236166
254,166.2784708,194.631687453923,0.499999303898872,0.028935235764635,16,0.0460612,0.0605944,0.0364548,0.5019449
255,166.9287489,194.630053700368,0.499999343325448,0.0271314046598648,16,0.0450806,0.0603054,0.0359323,0.5013481
256,167.5957255,194.628654434299,0.499999264851689,0.0261574154943581,16,0.0490276,0.0613901,0.0367752,0.5120091
257,168.2568429,194.62726479267,0.499999359921856,0.0251677877140481,16,0.0455606,0.0604783,0.0380068,0.5084421
258,168.9040389,194.626076171608,0.499999381143075,0.0266889391596205,16,0.0477146,0.0599565,0.0358386,0.4955201
259,169.5789699,194.624564789496,0.499999407430949,0.0258837323184107,16,0.0478003,0.0602276,0.0367451,0.5213538
260,170.2406407,194.622887787986,0.499999400863921,0.0258173242539123,16,0.0482491,0.0608983,0.0387084,0.5053489
261,170.932872,194.621293533944,0.49999943197004,0.0250643918816245,16,0.0539532,0.0580255,0.0407989,0.5312974
262,171.5918332,194.619942104437,0.499999460522387,0.0254908680823984,16,0.0467856,0.0620245,0.0391648,0.5025192
263,172.2412021,194.618651016633,0.499999478464269,0.0259259943530513,16,0.0501911,0.063411,0.038055,0.4896966
264,172.9170112,194.617171770007,0.499999426812421,0.0260926889024601,16,0.0484623,0.062004,0.0374118,0.5199879
265,173.5770915,194.61551546636,0.499999383251782,0.0246333090392723,16,0.0479318,0.0614871,0.0372101,0.5045002
266,174.2692278,194.613876080266,0.499999407302413,0.0250559391862073,16,0.0498706,0.064403,0.0378254,0.5300667
267,174.9519306,194.612482272462,0.499999433043011,0.0255127656869082,16,0.0469418,0.0610603,0.0375378,0.5287546
268,175.6250269,194.611163236841,0.499999454087295,0.0237938038938769,16,0.0507635,0.0625901,0.0392409,0.5123659
269,176.4182382,194.609678476434,0.499999398759654,0.0239357501887333,16,0.0490541,0.0619596,0.0424856,0.6289885
270,177.1473053,194.608059838204,0.499999380461714,0.0238376181355758,16,0.0687554,0.0745245,0.0446576,0.5290366
271,177.8247015,194.606438372506,0.499999411995054,0.0213447000269026,16,0.0460586,0.0552876,0.0399,0.5272367
272,178.7582031,194.605030182112,0.499999434264409,0.0214388839330616,16,0.057606,0.0920474,0.0470198,0.7263795
273,179.5912092,194.603740303635,0.49999946412498,0.0218582211490881,16,0.0539186,0.1046063,0.0461348,0.6099838
274,180.3630092,194.602295793686,0.499999407316453,0.0219817076570449,16,0.0551373,0.0602059,0.0415325,0.6068507
275,181.1242559,194.60069721028,0.499999373021237,0.0216700922582983,16,0.0521546,0.0622442,0.0387371,0.6004648
276,181.9405261,194.599065579998,0.49999939708126,0.0218340682996984,16,0.0533776,0.0680687,0.0490206,0.6348716
277,182.7842658,194.597614774533,0.499999438829828,0.0223377974427336,16,0.0670113,0.0770863,0.0466889,0.6408873
278,183.646949,194.596329623222,0.49999946432793,0.0224211465962042,16,0.077426,0.0846259,0.0439606,0.6455338
279,184.3289181,194.594929338971,0.499999442523022,0.0221831702911345,16,0.0659435,0.0692555,0.0420513,0.4966023
280,185.0018194,194.593378300493,0.499999375369182,0.0218011916338548,16,0.0538806,0.0683211,0.0396517,0.5028545
281,185.7210082,194.591742552874,0.49999942334596,0.021624870572337,16,0.0505369,0.0613631,0.0439595,0.553386
282,186.4620615,194.590243404178,0.499999443148417,0.0218995442439173,16,0.0574162,0.0669126,0.0437396,0.5628859
283,187.2908458,194.588933505619,0.499999478634657,0.0222078803644521,16,0.0686414,0.0700122,0.047053,0.6333385
284,188.119868,194.587568561222,0.499999450081467,0.0218578403352747,16,0.0657945,0.0689267,0.0433095,0.6400363
285,188.890351,194.586014856253,0.499999366688477,0.0201640269304263,16,0.0638923,0.0710861,0.0413966,0.5843762
286,189.6475302,194.584399084783,0.499999373507419,0.0204237922231398,16,0.0613463,0.067204,0.0375917,0.5797766
287,190.4473796,194.58286287554,0.499999412795745,0.0207263924272038,16,0.0532776,0.0640696,0.0387003,0.6296971
288,191.1968215,194.581525078379,0.499999443531932,0.021052654807727,16,0.0585879,0.0637857,0.0429925,0.5741176
289,192.1020834,194.580173988098,0.499999445478019,0.0213290319541681,16,0.0542785,0.062098,0.0411767,0.7403304
290,193.094886,194.578665302736,0.499999348916078,0.0194181588471966,16,0.0680185,0.0805508,0.046377,0.7893517
291,194.0054701,194.577039333198,0.499999332561414,0.0194137054661487,16,0.0742716,0.1543076,0.0577332,0.6135562
292,194.7201824,194.575499763333,0.499999374729809,0.0195202541893607,16,0.0523416,0.0618778,0.038004,0.554932
293,195.4196646,194.574098316292,0.499999418286502,0.0196924261525955,16,0.0477423,0.0621161,0.0400809,0.5394175
294,196.1114512,194.572785107697,0.499999426833482,0.0199451676188537,16,0.0494688,0.0726894,0.0403605,0.5195524
295,196.8180357,194.571313294427,0.499999347158228,0.0188488435456168,16,0.0515458,0.0642755,0.0415786,0.5408418
296,197.4890557,194.569760751254,0.499999296701368,0.018295968181758,16,0.0555375,0.0618368,0.0393279,0.5067953
297,198.1569685,194.568198823349,0.499999356387192,0.0183365861970974,16,0.0467223,0.0601184,0.0359575,0.5157815
298,198.8463612,194.566788363729,0.499999378962891,0.0187018095473477,16,0.0499323,0.0601261,0.0386995,0.5323229
299,199.5341892,194.56546472752,0.499999409089824,0.0178217765635108,16,0.0510106,0.0646793,0.0404559,0.5238243
300,200.1824409,194.56406470728,0.499999352313118,0.0176688105517262,16,0.050692,0.0606717,0.0392005,0.4898821
301,200.8491682,194.56252269656,0.499999272174288,0.0179942639677571,16,0.0502094,0.0624706,0.0390069,0.5073103
302,201.5068831,194.560955826283,0.499999300158956,0.0180230303556709,16,0.0482663,0.0596542,0.0386778,0.50372
303,202.1705975,194.559494536014,0.499999363284599,0.0183461149370767,16,0.0475413,0.0609314,0.0383814,0.5074646
304,202.9961166,194.5581957613,0.499999387008231,0.0185169631504222,16,0.0498876,0.0603671,0.039211,0.6684996
305,203.7253316,194.556861782975,0.499999379935363,0.0178288270044212,16,0.0506735,0.0837503,0.04061,0.5459
306,204.4187707,194.555368570293,0.499999257362631,0.0174469100860811,16,0.0468651,0.0609728,0.0384505,0.5388108
307,205.1748048,194.553832946061,0.499999248387317,0.0171429556942169,16,0.0574424,0.0707817,0.0511096,0.5668644
308,205.984856,194.552345407796,0.499999326610346,0.0170738780618372,16,0.0577964,0.0757673,0.0471859,0.6188136
309,206.7863749,194.551049375934,0.499999361593736,0.0173382799336082,16,0.0605745,0.0725469,0.0471166,0.6039873
310,207.5819059,194.549769738048,0.499999382144321,0.0175194935473702,16,0.06138,0.0742432,0.0469984,0.6018711
311,208.3318656,194.548360916039,0.499999269533596,0.0177224359747523,16,0.0558959,0.0756454,0.0466157,0.5605667
312,209.1027352,194.546871071462,0.499999220013051,0.017844223813889,16,0.0526971,0.0652583,0.0430118,0.6009365
313,209.9291175,194.545377018381,0.499999281203621,0.0179108547163686,16,0.0531014,0.067478,0.0452376,0.6470318
314,210.7561061,194.544004320123,0.499999328309636,0.0159627080738023,16,0.0528872,0.0799883,0.0500698,0.6297862
315,211.5534038,194.542744016514,0.499999355209813,0.015677492114656,16,0.0581235,0.07282,0.0459841,0.6103361
316,212.2339797,194.541424138347,0.499999306556642,0.0164364358534353,16,0.0553927,0.0668015,0.0390306,0.511215
317,212.9075905,194.539963086696,0.499999206712679,0.0158843641535586,16,0.0531087,0.0621701,0.0384964,0.5119718
318,213.5612898,194.538517101908,0.499999227264329,0.0165592509954058,16,0.0461226,0.0645922,0.0401438,0.4927
319,214.2195433,194.537097331908,0.499999305698218,0.0161598501958043,16,0.050946,0.061544,0.0404017,0.4959512
320,214.8808157,194.535834146862,0.49999931748455,0.0163926973847991,16,0.0486625,0.0604742,0.0364851,0.5062077
321,215.5375575,194.534531639282,0.499999322062556,0.0164743825992611,16,0.0472625,0.0618014,0.0394121,0.4993704
322,216.2148495,194.533125545904,0.499999203941202,0.0165989170134609,16,0.0491482,0.0598415,0.0381254,0.5221259
323,216.9026933,194.531686498524,0.499999180561451,0.0167340493763592,16,0.0542191,0.0636988,0.0411834,0.5212447
324,217.5701159,194.530283726206,0.499999271534959,0.016113853169027,16,0.0525803,0.0670919,0.0373502,0.5014941
325,218.1953219,194.528987795251,0.499999301360249,0.0159139205351495,16,0.0474463,0.0602955,0.0342129,0.4759817
326,218.8510896,194.527732375782,0.49999929674579,0.0158821220272822,16,0.0498467,0.0662045,0.038465,0.4931765
327,219.5186906,194.526408921106,0.499999245696699,0.0160922748837563,16,0.0503834,0.0650923,0.0416887,0.4992726
328,220.1680278,194.525033001316,0.499999180353693,0.0158323013478073,16,0.0504428,0.061724,0.0382614,0.4905525
329,220.819555,194.523645091663,0.499999230000212,0.0161386860718402,16,0.048087,0.0637432,0.0387834,0.491983
330,221.4533961,194.52236043154,0.499999292112217,0.0161299538112494,16,0.0482873,0.0618283,0.0366031,0.4771318
331,222.0989252,194.521146049484,0.49999928822603,0.01634775356801,16,0.0464887,0.060415,0.0385451,0.4916241
332,222.7654838,194.519901388092,0.499999268451667,0.016337573591423,16,0.0502698,0.0627266,0.0395903,0.5064295
333,223.4382434,194.518582375064,0.499999226747837,0.0166643820840798,16,0.0555722,0.0662933,0.0423638,0.5002218
334,224.1021171,194.517264391507,0.49999920659716,0.0166529988740998,16,0.0496942,0.0627992,0.0418204,0.5004723
335,224.7621394,194.515976657258,0.499999272208099,0.0169271396404185,16,0.0558,0.0623861,0.0396662,0.4929756
336,225.4469329,194.514778863632,0.49999929637721,0.0169062307404273,16,0.0530534,0.0636012,0.0406141,0.5194691
337,226.1091428,194.513547140517,0.499999253098978,0.0170482900471816,16,0.0499517,0.0608111,0.041151,0.5015199
338,226.7808051,194.512292547235,0.499999222348452,0.0171984490090812,16,0.0510534,0.071675,0.0399722,0.5008921
339,227.4841007,194.511017120763,0.499999244736954,0.017165995759894,16,0.0478767,0.0652171,0.0394293,0.5422885
340,228.1823333,194.509787757589,0.499999248124064,0.0176564031033369,16,0.0525965,0.0669823,0.0486271,0.5188272
341,228.8297409,194.508613345978,0.499999295194829,0.0157833996385042,16,0.0502117,0.0605169,0.0380532,0.4889661
342,229.4647919,194.507482572648,0.499999299677707,0.0169700220870891,16,0.0447985,0.0620135,0.0348509,0.4865451
343,230.1079377,194.506285168443,0.499999225603065,0.0148443923697185,16,0.0450936,0.0580937,0.0363571,0.4962603
344,230.7432275,194.505033369937,0.499999239101316,0.0142239981569349,16,0.0462979,0.0608381,0.0397361,0.4798634
345,231.3723047,194.503820018789,0.499999279092789,0.0143824299150873,16,0.0492856,0.0632749,0.0373447,0.4712631
346,231.9925851,194.502678632262,0.499999283124493,0.0137927685028109,16,0.0454131,0.0594416,0.0364958,0.4688131
347,232.6048739,194.501573923283,0.499999306200328,0.0127345928401377,16,0.051715,0.0620427,0.0379479,0.4527123
348,233.2455215,194.500426042533,0.499999271925818,0.0128628769152054,16,0.0447824,0.0648219,0.0352355,0.4876184
349,233.8839999,194.499250734684,0.499999231889478,0.0129783071858037,16,0.0520265,0.0631769,0.0416108,0.4736473
350,234.5773915,194.498079101997,0.499999289046038,0.0130423162735238,16,0.0468738,0.1132654,0.0438205,0.4761631
351,235.1964182,194.496987145417,0.499999326216493,0.0132258803204064,16,0.0527315,0.0597658,0.0364513,0.4598614
352,235.8020754,194.495922025412,0.499999311634408,0.0132330663433493,16,0.0467092,0.0597153,0.0359294,0.4553658
353,236.4203955,194.49484430828,0.49999930373887,0.013402236267749,16,0.0469917,0.0590655,0.0366784,0.4675998
354,237.0501102,194.493743220574,0.49999926797137,0.0133978355758896,16,0.0507519,0.0640436,0.0383952,0.4688809
355,237.6703396,194.492627051518,0.499999284583344,0.0135478229776137,16,0.050781,0.0639134,0.0402337,0.4561715
356,238.2903805,194.491565531159,0.499999348318863,0.0135154839911072,16,0.0485613,0.0631015,0.0375173,0.4608657
357,238.9359695,194.490570895082,0.499999333346864,0.0138654366549118,16,0.0478428,0.0617954,0.0364651,0.4919176
358,239.5649961,194.489545255069,0.499999306861358,0.0136971981240767,16,0.0492717,0.0672125,0.0424223,0.4586793
359,240.2042385,194.488498838022,0.499999338805138,0.0136069597808415,16,0.0463477,0.0614889,0.0380247,0.485482
360,240.8178102,194.487523344499,0.499999333599728,0.0137838390493806,16,0.0502376,0.0611417,0.0371253,0.4556204
361,241.4557325,194.486492756629,0.499999327987224,0.0137787950018103,16,0.0462187,0.0600987,0.0359232,0.4878091
362,242.1168163,194.485470098613,0.499999357488963,0.0138538141533699,16,0.0515088,0.0591611,0.0426735,0.4984685
363,242.7876043,194.484533182214,0.499999366139922,0.013887257370003,16,0.0549956,0.0671122,0.0451729,0.4935886
364,243.5375548,194.483593019807,0.499999362149398,0.0140505924255696,16,0.0539821,0.0723963,0.0435281,0.5693243
365,244.1654061,194.482614123075,0.499999369500734,0.0141128132001036,16,0.051114,0.0589186,0.0397716,0.4695719
366,244.8030726,194.481672811543,0.499999351475909,0.0142280382862145,16,0.0540614,0.0639017,0.0411997,0.4673435
367,245.418455,194.480721165696,0.499999380342952,0.0142854047818486,16,0.0468721,0.0613397,0.0354364,0.4640537
368,246.0236289,194.479815551564,0.49999940390842,0.0144060805153572,16,0.0453685,0.0596429,0.0350468,0.4572958
369,246.6303936,194.478939993238,0.49999938378133,0.0140056330047484,16,0.0449281,0.0609155,0.0403242,0.4497252
370,247.2321739,194.478010580839,0.499999385580935,0.0128200797975186,16,0.0491098,0.0589222,0.0364038,0.4493478
371,247.8586802,194.477116632196,0.49999941132111,0.0129213069522065,16,0.0482254,0.060724,0.0372646,0.4719599
372,248.4933744,194.476267429746,0.499999391096765,0.0130708468698678,16,0.0489865,0.0617067,0.037964,0.4755227
373,249.1171637,194.475387535474,0.499999396142107,0.0131773543379847,16,0.0440237,0.0593593,0.0369383,0.4752714
374,249.7254671,194.474527690594,0.499999433719078,0.0132517529831097,16,0.0445607,0.0610426,0.0376923,0.4556196
375,250.373796,194.473752240741,0.499999433989334,0.0129490356751945,16,0.0505537,0.0677088,0.0369126,0.4851084
376,250.9962503,194.472905781281,0.499999427671406,0.0128040203897214,16,0.0501371,0.0637564,0.0378778,0.4632049
377,251.6185029,194.472069907611,0.499999428847983,0.0130258570969534,16,0.0480176,0.0625965,0.0344383,0.4656643
378,252.2248767,194.471286946527,0.499999415333143,0.0130514502398146,16,0.0458433,0.0590974,0.0359598,0.4553842
379,252.8538826,194.470478732015,0.499999443932008,0.013291209057258,16,0.0499515,0.0626403,0.0376537,0.4700154
380,253.4575313,194.469696121657,0.499999470621277,0.0129329031202587,16,0.0469062,0.0574117,0.0376056,0.453966
381,254.0632362,194.468979934792,0.499999453993543,0.0134344487955934,16,0.0470054,0.0605038,0.0353249,0.4556655
382,254.682577,194.468184594909,0.499999460754163,0.0132919592761568,16,0.0478962,0.0625915,0.0383984,0.4596281
383,255.4041958,194.467432239303,0.499999460896947,0.0122964566557611,16,0.0465435,0.0596643,0.0379904,0.5680829
384,256.1661746,194.466723718143,0.499999455946817,0.0123069680243065,16,0.0554731,0.074238,0.0533191,0.5645029
385,256.8680908,194.465957117194,0.499999472872725,0.0124557534085786,16,0.0517956,0.0666999,0.0484641,0.5247134
386,257.5768783,194.465250299221,0.499999502454178,0.0125793170817061,16,0.0503198,0.0630582,0.0442256,0.5430222
387,258.2511499,194.464584791875,0.499999484136514,0.0126762283099732,16,0.0570256,0.0642093,0.0462493,0.4950854
388,258.9868112,194.463845601197,0.499999476501788,0.0127681414364803,16,0.052311,0.0642687,0.0407512,0.5705677
389,259.6609282,194.463135086899,0.499999486603571,0.0128668960892476,16,0.0571877,0.06799,0.048126,0.4914517
390,260.3491902,194.462498387084,0.499999489109523,0.0129980064280988,16,0.0566571,0.0642395,0.0388916,0.5187265
391,261.0416903,194.461795419892,0.49999950875663,0.013084949825948,16,0.0525386,0.0625427,0.0405396,0.5281948
392,261.7246706,194.461153403481,0.499999522028846,0.0131832940864539,16,0.0588451,0.0708086,0.0464375,0.4947842
393,262.4053802,194.460547099504,0.499999501635396,0.0132882656393258,16,0.0503404,0.0650677,0.0426642,0.5132598
394,263.115474,194.459852494635,0.499999506467639,0.0132671637091338,16,0.0546281,0.081499,0.0440343,0.5220517
395,263.7497629,194.459197043733,0.499999511915912,0.0134830695589788,16,0.0525521,0.0604572,0.0383846,0.474951
396,264.3585431,194.458610832901,0.499999510813262,0.0133865932386423,16,0.0483175,0.0620614,0.0371992,0.4539336
397,264.9861328,194.457953713353,0.499999539175775,0.0137390401460586,16,0.0514469,0.0635316,0.0389536,0.4654988
398,265.5943261,194.457354421326,0.499999532596061,0.0132516631293347,16,0.0504808,0.0604431,0.0366882,0.4530427
399,266.2183538,194.456784116547,0.49999951721701,0.01226988746505,16,0.0470441,0.0615209,0.0385759,0.4694594
400,266.8526551,194.456127735986,0.499999529921075,0.0104499777550889,16,0.0466425,0.0612548,0.0366625,0.482153
401,267.4982194,194.45553835696,0.499999538065927,0.0107705852683949,16,0.0560674,0.0624286,0.0407318,0.4784599
402,268.1173864,194.454997335284,0.499999534275353,0.0106305882568166,16,0.0478028,0.0603845,0.0352464,0.4657822
403,268.7305778,194.454389554921,0.499999557997564,0.0107387952131327,16,0.0471824,0.0595403,0.0355737,0.4628838
404,269.3572969,194.453827715203,0.499999548991867,0.0108062496681609,16,0.0468763,0.0598862,0.0368256,0.4754191
405,269.9804486,194.453299201719,0.499999530094615,0.010789339181895,16,0.0486396,0.0650471,0.040484,0.456792
406,270.5887331,194.452679791032,0.499999551229736,0.0109133609300694,16,0.048254,0.0585723,0.0363931,0.456438
407,271.1885425,194.452136522199,0.499999560262367,0.0109383785367912,16,0.0460789,0.0610818,0.0363647,0.4480068
408,271.8094078,194.451643335487,0.499999556564743,0.011091641970319,16,0.0494588,0.0606571,0.0414972,0.4582158
409,272.4158947,194.451067139616,0.49999956750554,0.0110689934666768,16,0.0473415,0.0621163,0.0371331,0.4524044
410,273.0470452,194.450535850225,0.499999553868912,0.0112058115090654,16,0.0537208,0.0620465,0.0402926,0.4677122
411,273.6657889,194.450041411433,0.499999553836777,0.0109455880379186,16,0.049667,0.0618424,0.0358142,0.4639999
412,274.2790612,194.449475704457,0.499999573514853,0.0110058208846421,16,0.0461922,0.0572353,0.037422,0.4646104
413,274.8787082,194.448970284633,0.499999574256478,0.0111043740840557,16,0.0474446,0.0605952,0.0374593,0.4464162
414,275.4803408,194.448518410924,0.499999576247035,0.0112036027089827,16,0.0489992,0.0632797,0.0360091,0.4456542
415,276.1107419,194.447977777895,0.499999582089077,0.0112870178623984,16,0.0494455,0.061536,0.0369809,0.474994
416,276.7053295,194.447478388677,0.499999562051651,0.0113855613493548,16,0.0478783,0.0615206,0.0369443,0.4402821
417,277.3228957,194.447014535658,0.499999569027985,0.0114481465725338,16,0.0489033,0.0613411,0.038066,0.4609085
418,277.9525227,194.446481212717,0.499999596784058,0.0104994478666308,16,0.0476699,0.0614118,0.036446,0.4763985
419,278.628228,194.446028221494,0.499999589167913,0.00988683317634065,16,0.0640032,0.0653818,0.0461456,0.489166
