iteration,time_seconds,compliance,volume_fraction,change,beta,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
245,157.9142321,195.329632173846,0.499997609649939,0.0531126084584729,16,0.0479524,0.0671535,0.0369847,0.4434392
246,158.6230767,195.327393882781,0.499997459899597,0.0451081769395152,16,0.0447788,0.07231,0.0417205,0.5400045
247,159.363848,195.325204954276,0.499997308031581,0.0496858977513602,16,0.065446,0.0867756,0.0543898,0.5235916
248,160.1265627,195.322815977983,0.499997886487892,0.0445299372778063,16,0.0630129,0.0782144,0.0466749,0.5626004
249,160.8166438,195.320907683397,0.499997187509261,0.0625628077390512,16,0.0603418,0.0742833,0.0432241,0.5039275
250,161.5424318,195.318458020987,0.499997676416,0.065424325461211,16,0.0610271,0.0681082,0.0424207,0.5453732
251,162.3467646,195.3157440714,0.499998372048981,0.056025347663641,16,0.0550584,0.0735714,0.0461562,0.6205295
252,163.0270542,195.313277205918,0.499998780888136,0.038108815515703,16,0.0572334,0.0704667,0.0406547,0.5042734
253,163.7402312,195.310777833259,0.499998966212842,0.0424365738608241,16,0.0494244,0.0639556,0.03755,0.5541835
254,164.4721716,195.308429616149,0.499999038030926,0.0399342640271378,16,0.0481467,0.0651149,0.0364969,0.5740527
255,165.2006845,195.30608847744,0.49999911447672,0.0401650156844217,16,0.0521171,0.066868,0.0432244,0.5574318
256,165.9201964,195.303798820244,0.49999911382769,0.0361401634530127,16,0.0692208,0.0742098,0.0449449,0.5230711
257,166.5676841,195.301464791109,0.499999112801336,0.0335164667963523,16,0.0531704,0.064102,0.0399034,0.4815135
258,167.2349734,195.299146884435,0.499999109189952,0.0341874118637711,16,0.0496505,0.0633657,0.0370799,0.509909
259,167.8360027,195.296763325197,0.499999128187773,0.0342228538876546,16,0.0486929,0.0623152,0.0371583,0.4452149
260,168.4285647,195.294421498457,0.499999134933344,0.0342648123043253,16,0.049028,0.0628791,0.0369547,0.4363146
261,168.9939162,195.292117421495,0.499999152128635,0.0330138692726307,16,0.0487246,0.0639617,0.034201,0.4113156
262,169.5486405,195.289908589541,0.49999915059061,0.0339964186877194,16,0.0480361,0.067451,0.0373211,0.3935503
263,170.1363359,195.287614752329,0.499999160149215,0.0345422432533484,16,0.0491227,0.0652639,0.0372202,0.428169
264,170.722377,195.285370376939,0.499999157655029,0.0355692092050146,16,0.0480334,0.0703317,0.0382209,0.4215737
265,171.3074583,195.283089323076,0.499999186903977,0.0358214506657033,16,0.0517561,0.0637312,0.0431142,0.4182026
266,171.9071792,195.280925436803,0.499999183258942,0.0371217808782331,16,0.0532846,0.0727058,0.0402384,0.4253351
267,172.511358,195.278754063658,0.499999153605839,0.0340946273019032,16,0.0531916,0.0651999,0.041649,0.436173
268,173.2385375,195.276673111371,0.499999093704456,0.036388402360969,16,0.0550284,0.0774322,0.0472975,0.5357233
269,173.8618326,195.274471971551,0.499998988452523,0.0332911949893208,16,0.0602508,0.0651667,0.0427704,0.4471389
270,174.5632179,195.27238085959,0.499998980850444,0.0331213087373794,16,0.0577841,0.0779085,0.0470236,0.5049687
271,175.1680082,195.270198580068,0.499999036073361,0.0320507391039949,16,0.0575533,0.0662366,0.0417386,0.4295802
272,175.8511582,195.268060733502,0.499999115045606,0.033201408943735,16,0.0495339,0.0671877,0.0381861,0.517721
273,176.6406272,195.265996309907,0.499999178039062,0.0291177145464975,16,0.0562665,0.0705717,0.0493839,0.6035587
274,177.4200148,195.263860109956,0.499999184198025,0.032186986003737,16,0.0642952,0.1175545,0.0450003,0.5397825
275,178.0542834,195.261749018008,0.499999201288704,0.0296468109581407,16,0.0606858,0.0744032,0.0446759,0.4441467
276,178.6498039,195.259629192147,0.499999198917043,0.0302522653060905,16,0.0479413,0.0618314,0.0384989,0.4397515
277,179.2650443,195.257568436195,0.499999202129692,0.0300932637880478,16,0.0516125,0.0645803,0.0411133,0.4482032
278,179.8358206,195.255536832571,0.499999211317806,0.0307615450072924,16,0.0525885,0.0621486,0.0379205,0.4091886
279,180.4287565,195.253502267358,0.499999202151193,0.0285695968725567,16,0.0433984,0.0637005,0.0384649,0.439135
280,181.0375587,195.251455947461,0.499999207429838,0.0290641662366182,16,0.0567888,0.0737094,0.0438567,0.4229117
281,181.6808474,195.24941529956,0.499999211854279,0.0296152062554856,16,0.0484205,0.0638961,0.0384288,0.4846565
282,182.3848127,195.247398793605,0.499999199181113,0.0300819705614741,16,0.0684028,0.0976123,0.0590249,0.4660072
283,182.9718908,195.245417976854,0.49999920216425,0.030624244116035,16,0.0501376,0.0661828,0.0360841,0.4269033
284,183.5519994,195.243429605279,0.499999201299566,0.0310562924994741,16,0.0485825,0.0648045,0.0359024,0.4217479
285,184.1196913,195.241509463568,0.499999204627825,0.0315521233166828,16,0.051416,0.062204,0.037421,0.4088023
286,184.6840216,195.239505018875,0.499999194184016,0.0288130401440595,16,0.0476464,0.0670683,0.0385041,0.401196
287,185.2914349,195.237579682441,0.499999167443331,0.0256781724908478,16,0.0544999,0.0655515,0.0418516,0.4374273
288,185.8568094,195.235630536894,0.499999193011901,0.0261784715171968,16,0.0549108,0.0680368,0.0376497,0.3968035
289,186.4588448,195.233787568879,0.49999917619955,0.0263056792090961,16,0.0501532,0.0664368,0.0412202,0.4349591
290,187.0425447,195.231873943932,0.499999140030299,0.0248133485790181,16,0.05274,0.0656997,0.0389008,0.4152301
291,187.6315855,195.230005229735,0.499999121572289,0.0254334851002125,16,0.0512226,0.0654361,0.0381677,0.4256073
292,188.2292562,195.228068556068,0.499999103808443,0.0258202582657081,16,0.047183,0.0626915,0.03895,0.4390299
293,188.7913178,195.226214567767,0.499999187948133,0.0256904062767064,16,0.0472356,0.0621734,0.0368451,0.4083428
294,189.3447863,195.224407204827,0.499999190109099,0.0258649967319153,16,0.0473563,0.0639716,0.0354215,0.3988628
295,189.9234737,195.222632193438,0.499999205400566,0.0249793671537708,16,0.0481201,0.0651173,0.0372383,0.4206398
296,190.4729245,195.22075450787,0.499999155826141,0.0276754519837493,16,0.0496038,0.0657458,0.0364853,0.3893201
297,191.0202151,195.218941777114,0.499999164577536,0.02394805247368,16,0.0454712,0.0641932,0.0360645,0.3940494
298,191.5963944,195.217157014715,0.499999191110018,0.0287614463873179,16,0.0478076,0.0645096,0.0348237,0.4218115
299,192.1644704,195.215454704824,0.499999231861609,0.0229956016957672,16,0.0500157,0.0645578,0.03555,0.4100844
300,192.8107566,195.213755937565,0.499999209351132,0.0251480764224543,16,0.0499667,0.0739206,0.04122,0.4687624
301,193.4080503,195.212011607583,0.499999197683208,0.0244913021602866,16,0.0645545,0.0675955,0.0526909,0.4038474
302,193.9672554,195.21025219155,0.499999186104968,0.0247444682574367,16,0.0454531,0.0633528,0.03618,0.4062734
303,194.5253132,195.208558448208,0.499999212147969,0.0221215496808108,16,0.0454076,0.0615282,0.0355654,0.4079096
304,195.0872866,195.206914343899,0.499999240064231,0.0217801180253618,16,0.0502768,0.0642783,0.0361788,0.4035083
305,195.7821609,195.205296636071,0.499999230108388,0.0220572974468252,16,0.0553706,0.0797259,0.0459913,0.5039571
306,196.4799165,195.2036786142,0.499999204407055,0.0216857886650812,16,0.0564171,0.0955921,0.0439298,0.4888199
307,197.0764894,195.201985650525,0.499999187769362,0.0218912894313994,16,0.0500554,0.068984,0.0435143,0.4222072
308,197.6602609,195.200341645823,0.499999185918313,0.0221931075808617,16,0.0482917,0.0633971,0.0375574,0.4241144
309,198.2758061,195.1987884502,0.499999237098194,0.0220560330647016,16,0.0461198,0.0663719,0.0383855,0.4553729
310,198.9353698,195.197253959175,0.499999245655557,0.0211664127652799,16,0.0588926,0.0709536,0.0451181,0.4719117
311,199.5217611,195.195702441267,0.499999225822029,0.0206973850272391,16,0.0531767,0.0635351,0.038492,0.4233014
312,200.1382352,195.194136825534,0.499999176648073,0.0210236283528241,16,0.0487968,0.06379,0.0371949,0.4564016
313,200.7423183,195.192569762425,0.499999171465725,0.021346528174333,16,0.0540274,0.0703826,0.039475,0.4321703
314,201.35577,195.191039567986,0.499999215304804,0.0217879731144911,16,0.0494006,0.0639342,0.0364778,0.455749
315,201.9688605,195.189606830018,0.499999269002929,0.0210084139865451,16,0.0519731,0.0687107,0.0419751,0.4423952
316,202.5673371,195.18817208349,0.499999240164024,0.0221799143144188,16,0.0442379,0.0632018,0.0369469,0.4461426
317,203.2724926,195.186676629396,0.499999224299357,0.0204853642899497,16,0.0581351,0.0756345,0.0460467,0.5144179
318,203.9894637,195.185210952372,0.499999203011259,0.0211366260578576,16,0.0573588,0.0800935,0.0431,0.5248526
319,204.6330899,195.183717417424,0.499999220026223,0.0208860997180823,16,0.052842,0.0796071,0.0474929,0.4527413
320,205.3230054,195.182311641126,0.499999256794991,0.0219721660145658,16,0.0549065,0.0872696,0.0497141,0.4868748
321,205.9916978,195.180975435537,0.499999282910049,0.0211639496364086,16,0.054097,0.0691217,0.0430432,0.4910991
322,206.6850919,195.179588129116,0.49999924632892,0.0226402879218625,16,0.0545706,0.0768908,0.0483132,0.4990741
323,207.2832825,195.178172133862,0.499999242016203,0.0219888793227462,16,0.0504987,0.0658834,0.0378746,0.434297
324,207.870846,195.176813504884,0.499999223207545,0.0228426710184295,16,0.0471158,0.0665288,0.036654,0.4299433
325,208.4578946,195.175441161002,0.499999256053625,0.0227701459341655,16,0.048186,0.0674173,0.0357852,0.4278361
326,209.0328504,195.174126758648,0.499999292648115,0.0231731072018535,16,0.0473037,0.0645463,0.0351283,0.4206971
327,209.6277359,195.172885010684,0.499999292574844,0.0232981827130176,16,0.0485184,0.0631908,0.0355906,0.4377276
328,210.2157872,195.171585930566,0.499999269142826,0.0236031743750298,16,0.0479146,0.0694361,0.0391514,0.4240818
329,210.841936,195.170282877655,0.499999258794237,0.0217238005745574,16,0.0479253,0.0689668,0.0393045,0.4582544
330,211.4631444,195.169022163941,0.499999257840748,0.0195889531809589,16,0.0514335,0.0698136,0.0410885,0.4472127
331,212.0626254,195.167784959545,0.499999291318043,0.0197664849698703,16,0.0487399,0.0783565,0.03931,0.4253067
332,212.6667777,195.166577510953,0.499999316681303,0.018037181866319,16,0.048166,0.0680319,0.0376839,0.4416762
333,213.2718237,195.165425622262,0.499999293695557,0.017717836205722,16,0.0561085,0.0717186,0.0421538,0.4261165
334,213.8728344,195.164166341089,0.499999266977959,0.01804519565799,16,0.045183,0.0671079,0.0381699,0.4387045
335,214.4874454,195.162969560539,0.499999281367786,0.0181587223662189,16,0.0511573,0.0798743,0.041609,0.4325713
336,215.1557635,195.161820286708,0.499999289235674,0.0186215340773703,16,0.0507101,0.0679911,0.0413668,0.4973993
337,215.7732025,195.160650134362,0.499999309990246,0.0186321928875503,16,0.0492102,0.0652132,0.0397728,0.4518245
338,216.3877079,195.159509635573,0.499999325577746,0.0191756304393409,16,0.0523117,0.0659232,0.0401839,0.4477928
339,216.9617294,195.158418848506,0.499999327096326,0.0189566025160499,16,0.0470865,0.0622401,0.0348658,0.4225749
340,217.5492305,195.157274036639,0.499999302701792,0.019786173435528,16,0.04558,0.0670116,0.0390441,0.4269236
341,218.188519,195.156151618705,0.499999305964372,0.0181961881717546,16,0.0519125,0.0859928,0.0400872,0.4514893
342,218.7993624,195.155089439969,0.499999315742105,0.0185885172563398,16,0.0499754,0.0687303,0.0362941,0.4477404
343,219.387054,195.154001445661,0.499999338452511,0.0183988201747826,16,0.0487613,0.0627508,0.0370156,0.4318361
344,219.9740586,195.152934278848,0.499999340540256,0.0185548532623607,16,0.0489191,0.0662669,0.0379038,0.4248339
345,220.6548528,195.151893318923,0.499999332599749,0.0184858122306891,16,0.0472927,0.0654427,0.0384232,0.521006
346,221.2929267,195.150832178244,0.499999332179515,0.0188286673074288,16,0.0543929,0.0702516,0.0415441,0.4624255
347,221.8704102,195.149807220395,0.499999341265047,0.0189977523376527,16,0.046529,0.0656168,0.0356844,0.4223654
348,222.4508383,195.148810733986,0.499999336141522,0.0193510405538645,16,0.0463335,0.0660713,0.037582,0.4193671
349,223.0375016,195.147772931893,0.499999353953607,0.0195308360107758,16,0.0450794,0.062843,0.0401066,0.4310652
350,223.6193856,195.146770346633,0.499999370636656,0.0199854358931346,16,0.0494283,0.0648201,0.0375407,0.4195739
351,224.2100145,195.145820889967,0.499999350787779,0.0186230646220729,16,0.0487647,0.0632241,0.0362473,0.4343162
352,224.7780335,195.144803659751,0.499999344272246,0.0184737529447865,16,0.0487818,0.0635335,0.0377634,0.4098829
353,225.3710007,195.143841290731,0.499999354604711,0.0182425023044237,16,0.048352,0.0656932,0.0375505,0.4303879
354,225.9483077,195.142896000731,0.499999356248916,0.0190535604776579,16,0.0449108,0.0625287,0.0383422,0.4237409
355,226.5489737,195.141925981174,0.499999371422962,0.0178217801099029,16,0.0482929,0.0636047,0.0356599,0.4421908
356,227.1325477,195.140992916443,0.499999389400734,0.0181834664999934,16,0.0481138,0.067803,0.0384919,0.4203055
357,227.7184533,195.140120233283,0.49999937207505,0.0180263473495741,16,0.0427064,0.05986,0.0368928,0.4390422
358,228.2831375,195.139159637679,0.499999359331377,0.018408064089517,16,0.0443354,0.0656155,0.0367271,0.4106563
359,228.8566171,195.138237928846,0.499999383023228,0.0183765351257537,16,0.0484092,0.0644261,0.0352315,0.4174395
360,229.4364146,195.137385714161,0.499999391728682,0.0185348324869318,16,0.0484666,0.0656992,0.0359457,0.4218169
361,230.0212216,195.136484415702,0.499999408590569,0.0174957989297552,16,0.0458845,0.0650742,0.0373517,0.4283412
362,230.6091799,195.13562456445,0.499999398151155,0.0185179660337919,16,0.0482265,0.0634524,0.0384102,0.4299676
363,231.1975092,195.134781015217,0.49999938186988,0.0181122215093033,16,0.0424104,0.0609011,0.0360719,0.4415381
364,231.8191438,195.133878473249,0.499999383700044,0.018803825727438,16,0.0512966,0.066452,0.037196,0.458483
365,232.4510192,195.133025739756,0.499999418499714,0.0185880806923222,16,0.0546913,0.0677805,0.0420261,0.4588912
366,233.0355321,195.13224542523,0.499999413288754,0.0181449221993107,16,0.0486478,0.0618328,0.0378596,0.428435
367,233.6502688,195.131390925332,0.499999420323041,0.0168266672174432,16,0.0530261,0.0671938,0.0384945,0.448054
368,234.2676697,195.13056893583,0.499999413332082,0.0162729498864481,16,0.0614574,0.0688857,0.042869,0.43721
369,234.8583185,195.129785618498,0.499999400918769,0.0162991113136532,16,0.0460256,0.0613496,0.036439,0.4395208
370,235.4633812,195.128931538105,0.499999418753041,0.0164805129264018,16,0.052169,0.0648182,0.0384365,0.4415974
371,236.0492283,195.128158779545,0.499999434919938,0.0148776205441771,16,0.0495228,0.0662403,0.0381155,0.4217068
372,236.6437986,195.127410633331,0.499999426312382,0.0154448689855181,16,0.0475037,0.0632074,0.0383225,0.4340569
373,237.2338632,195.12660863246,0.499999433511976,0.0153153078143801,16,0.0481624,0.067541,0.0383374,0.4270874
374,237.8409239,195.125829521546,0.499999424675114,0.0157251239622137,16,0.0478474,0.0629689,0.0392679,0.4487712
375,238.4743554,195.125108056608,0.499999415041239,0.0156575376379616,16,0.0626498,0.0688191,0.041229,0.4528783
376,239.0854596,195.124288488857,0.499999439521268,0.0159592716251375,16,0.0525919,0.0633506,0.0426286,0.4419957
377,239.9579887,195.123565465608,0.499999449847389,0.0158702554623062,16,0.0531804,0.0721613,0.0579317,0.6810093
378,240.5862469,195.122890525513,0.499999440268066,0.016370258839977,16,0.0515992,0.0670791,0.03813,0.4636372
379,241.1776738,195.122115377988,0.499999445366179,0.016129058426152,16,0.059924,0.0611431,0.0388803,0.4244411
380,241.7807545,195.121380068479,0.499999434908866,0.016722229209473,16,0.051954,0.0657769,0.0387099,0.437999
381,242.3770568,195.120699529493,0.499999433735041,0.0164390294341542,16,0.0498169,0.0664793,0.0428207,0.4271482
382,243.1098214,195.119941383443,0.499999462914998,0.0169154209830594,16,0.0462237,0.0695177,0.0383182,0.5687375
383,243.8216055,195.119266003089,0.499999462298121,0.0167650702647316,16,0.0658824,0.0688217,0.0432713,0.5252027
384,244.4767295,195.118612938525,0.499999446820238,0.0170943190456221,16,0.0528048,0.0687918,0.0439288,0.4768679
385,245.1087903,195.117854552484,0.499999451109176,0.0170941940143968,16,0.0528612,0.0649704,0.0520884,0.4509708
386,245.7276889,195.117166395019,0.499999446731477,0.0172750785100122,16,0.0494193,0.0716223,0.0394972,0.4500453
387,246.3370016,195.116521688884,0.499999453816086,0.0171767725115292,16,0.0469247,0.0640959,0.0378882,0.4526981
388,246.9247044,195.115804880116,0.499999479038068,0.0154294792835563,16,0.0473522,0.0646034,0.0377123,0.4277693
389,247.5241621,195.11516479443,0.499999475613088,0.014549070417412,16,0.0473653,0.0648213,0.0358248,0.4433798
390,248.1194176,195.114550653259,0.49999946297654,0.0148632548138053,16,0.0480611,0.0657544,0.0376063,0.4358874
391,248.7319583,195.113831397254,0.499999469666404,0.014860107088321,16,0.0510786,0.0653375,0.0387491,0.4500164
392,249.3670427,195.113190150538,0.499999459407424,0.0152291037231049,16,0.0565391,0.0718247,0.0433471,0.4540455
393,249.9562711,195.112581174591,0.499999473137597,0.0151037282396755,16,0.0495667,0.0635371,0.0356909,0.4328969
394,250.5440921,195.111907267845,0.499999497024629,0.0151325794127193,16,0.051505,0.0620491,0.0388504,0.4273408
395,251.1433299,195.111308142231,0.499999484670575,0.0146754815701979,16,0.0469991,0.0635768,0.0360586,0.443871
396,251.7402259,195.110734966622,0.499999474192275,0.0147965131799853,16,0.043751,0.0657364,0.0387566,0.4409958
397,252.3408011,195.110050374488,0.499999483073681,0.0150343180865804,16,0.0478894,0.0655461,0.0375135,0.4391433
398,252.9326479,195.109442010992,0.499999474843917,0.0151032906869051,16,0.0499374,0.0629334,0.0372338,0.4342595
399,253.5436652,195.108873927803,0.499999495756831,0.0145237411196615,16,0.0503265,0.0692146,0.0381522,0.445141
400,254.1619287,195.10824376472,0.499999511946627,0.0150650391133067,16,0.046379,0.0662683,0.0415647,0.4376106
401,254.7846795,195.107676558149,0.499999493040196,0.0149023518534876,16,0.0517984,0.0669568,0.0428459,0.4513082
402,255.3907181,195.107123974519,0.4999994875553,0.0152486433743823,16,0.0522556,0.0681394,0.0415231,0.4359103
403,255.9790848,195.106465784924,0.499999492244662,0.0152624204682881,16,0.0468879,0.0630272,0.037866,0.4326596
404,256.5562025,195.105901153393,0.499999495693822,0.0155018968938648,16,0.0509382,0.063231,0.0343683,0.42048
405,257.1490972,195.105370986455,0.499999517019345,0.0155568990250622,16,0.0472926,0.0645282,0.0378246,0.4336195
406,257.7515771,195.104774144137,0.499999522314328,0.0156835101907244,16,0.0498486,0.0646955,0.0363214,0.4432793
407,258.343649,195.104244074719,0.499999510746941,0.0158260591222529,16,0.0490103,0.0640427,0.0388085,0.4312839
408,258.950089,195.10371718191,0.49999950143864,0.0153836609384943,16,0.0501875,0.0655496,0.0362181,0.443069
409,259.5364222,195.103075500808,0.4999995009564,0.0144003605396685,16,0.0518273,0.0649645,0.0390896,0.4228239
410,260.1837736,195.102535106647,0.499999509242585,0.0145406005872018,16,0.0487344,0.0632686,0.0387876,0.4871375
411,260.7956784,195.10204012048,0.49999952716844,0.0147037064798896,16,0.0506319,0.0721298,0.0426477,0.4354967
412,261.3753379,195.101457898896,0.499999528580719,0.0146138095983961,16,0.0484432,0.0601176,0.0376766,0.4242339
413,261.9819747,195.100942956084,0.499999514675676,0.0139836699450218,16,0.0546379,0.0704069,0.0396068,0.4334722
414,262.5733507,195.100431392678,0.499999506382602,0.0142719860481091,16,0.0490975,0.0662137,0.0367738,0.4315807
415,263.1525507,195.099814221015,0.499999511145687,0.0142349085454514,16,0.0455988,0.0647437,0.0354475,0.4255954
416,263.754335,195.099310652616,0.499999527363771,0.0145919541702981,16,0.0484781,0.0658453,0.0390139,0.4407154
417,264.3894599,195.098861733407,0.499999545059636,0.0134763661161594,16,0.0562089,0.0636376,0.0395865,0.4673256
418,265.0797961,195.098305471247,0.499999536354902,0.0133000983511159,16,0.0559915,0.0689807,0.0410991,0.513449
419,265.810702,195.097808424514,0.499999523745771,0.0133684497298256,16,0.0586893,0.0713357,0.0503652,0.5370824
420,266.4502215,195.097322474288,0.499999519782558,0.0134791144361369,16,0.0618988,0.0768789,0.04533,0.4417068
421,267.0562764,195.096745584321,0.499999529291056,0.0136086558370859,16,0.0506929,0.0659593,0.0387234,0.4395458
422,267.6818005,195.096283974447,0.499999545771653,0.0136923854034131,16,0.0499035,0.0779974,0.0401196,0.4492628
423,268.2911605,195.095853571955,0.499999553407157,0.0131842213091589,16,0.049451,0.0624969,0.039219,0.4505171
424,268.9450442,195.095308437643,0.499999544001562,0.012866576654693,16,0.0533609,0.0729325,0.0445254,0.4704964
425,269.6328545,195.094842300752,0.499999534001498,0.0130128708359229,16,0.0555178,0.0774782,0.0451702,0.4996248
426,270.259665,195.094375628158,0.499999530753589,0.013122553342186,16,0.0548028,0.06885,0.0432675,0.4522602
427,270.8637388,195.093816992306,0.499999543193536,0.0132726592378257,16,0.051877,0.0712831,0.0444363,0.4248284
428,271.4832504,195.093388762384,0.499999560446891,0.0133779261491548,16,0.0463977,0.0659105,0.0407079,0.4561182
429,272.1211434,195.09297748272,0.499999558572023,0.0135369485765767,16,0.0578079,0.0709529,0.0413375,0.4590154
430,272.7262637,195.092441079279,0.499999545571758,0.0136649242051363,16,0.0520239,0.0666067,0.0401784,0.4382793
431,273.3084258,195.091984075881,0.499999542494407,0.0137791772536341,16,0.0480985,0.0651664,0.037812,0.4234783
432,273.9214212,195.091552776027,0.499999543645296,0.0138938269746613,16,0.0510945,0.0684484,0.0392209,0.4469867
433,274.5660261,195.091022302531,0.49999955879612,0.0125274116128953,16,0.0473883,0.0647579,0.0409434,0.4833953
434,275.2112319,195.09061556309,0.499999567614232,0.0117927895261738,16,0.0522953,0.073219,0.0412198,0.4680426
435,275.8213396,195.090216832954,0.499999561255903,0.0118922132823838,16,0.0524302,0.0680611,0.0373045,0.4443332
436,276.4115049,195.08970578273,0.499999556936107,0.0120348457466443,16,0.0501154,0.0633868,0.0373552,0.4291731
437,277.024547,195.089275781018,0.499999553025889,0.0121226889512916,16,0.0506696,0.0674043,0.0398399,0.4441312
438,277.6280444,195.088867800817,0.499999553700486,0.0122618580225118,16,0.0525648,0.0670138,0.0404985,0.4344009
439,278.2391199,195.088360964767,0.499999568311045,0.0123187696024278,16,0.0475576,0.0648129,0.0388345,0.4508378
440,278.8613785,195.087972161346,0.499999572742057,0.0121433099407213,16,0.053425,0.0687197,0.0404254,0.4509547
441,279.5444781,195.087581428487,0.499999563141762,0.0121310995623022,16,0.0510849,0.0672896,0.0400994,0.5135625
442,280.1990746,195.087080655954,0.499999564886442,0.0124358467933708,16,0.061351,0.0715261,0.0428689,0.4682283
443,280.8038893,195.086678406453,0.499999562347714,0.0123392138167652,16,0.0491611,0.0654138,0.0377058,0.4450142
444,281.4135778,195.086289767724,0.49999955914638,0.012751472692248,16,0.0485544,0.0653912,0.0377639,0.4504711
445,282.0514769,195.085799469402,0.499999577123451,0.0125781144670843,16,0.0538543,0.0672826,0.0389375,0.4679815
446,282.6528907,195.085424147879,0.499999573834895,0.01295419429314,16,0.0514,0.066402,0.037342,0.4383717
447,283.3120104,195.085053438255,0.49999957336026,0.0128860790232885,16,0.062355,0.0709558,0.0433808,0.4731485
448,283.9221931,195.084575852341,0.499999573357671,0.0131307607700054,16,0.0540546,0.0688573,0.0399609,0.4373212
449,284.514395,195.084185888017,0.499999566644424,0.0132051663667131,16,0.0477019,0.0659832,0.0360837,0.4344913
450,285.1264399,195.083809155425,0.499999566871596,0.0133800593935869,16,0.0454289,0.0621748,0.0396863,0.4571851
451,285.7402072,195.083321668646,0.49999958194195,0.0134268896425427,16,0.052358,0.0708652,0.0411292,0.4397303
452,286.3250873,195.08296995348,0.499999584454995,0.0135849869795611,16,0.0480273,0.0628643,0.0378131,0.4274774
453,286.919504,195.082612265885,0.499999575897257,0.0136620073377388,16,0.0493127,0.0651042,0.0376229,0.4325453
454,287.4981415,195.082149221371,0.499999581094117,0.0138013613711588,16,0.0458638,0.0605082,0.0371502,0.4271725
455,288.0941519,195.081776375288,0.499999574857544,0.0138943909769769,16,0.0488307,0.0652801,0.0391624,0.4348116
456,288.6886697,195.081412026729,0.499999575849572,0.0140440972895676,16,0.0483169,0.0673345,0.0379154,0.4310592
457,289.3019483,195.080951829294,0.499999593167552,0.0140681575597739,16,0.0576177,0.0659733,0.041947,0.4357163
458,289.8829504,195.080612117834,0.499999586282089,0.0142052046476477,16,0.0489439,0.0634078,0.0380114,0.4232656
459,290.4582276,195.080262620609,0.499999581689369,0.0142474769031526,16,0.0494752,0.0633349,0.0379973,0.4157696
460,291.0284763,195.079820669481,0.499999587436542,0.0135361963149999,16,0.0480065,0.0634489,0.0369344,0.4148268
461,291.6097855,195.079464938321,0.499999585495579,0.0125597685767179,16,0.0478859,0.0662765,0.0348699,0.4243184
462,292.1849224,195.07912397263,0.499999583290688,0.0126406547287197,16,0.0468928,0.0658371,0.0375219,0.4141667
463,292.7969748,195.078681366023,0.499999599031556,0.0128029469711217,16,0.0492339,0.0651617,0.0421104,0.4433562
464,293.3860815,195.078360450568,0.499999593777538,0.0119435311410173,16,0.0478553,0.0641825,0.0370948,0.4322151
465,293.9808873,195.078022894727,0.49999958806203,0.0116768549872489,16,0.0474563,0.0656302,0.0369917,0.4372248
466,294.6152547,195.077589440893,0.499999596290499,0.0117806315627712,16,0.0527473,0.0681664,0.0423523,0.4598258
467,295.2092354,195.077258751727,0.499999592661812,0.0116453545847254,16,0.0465241,0.0631137,0.03672,0.4404838
468,295.7982801,195.076935527208,0.499999593398065,0.0118102256654097,16,0.0484125,0.0673924,0.037137,0.4275874
469,296.389651,195.076510114932,0.499999604731907,0.0117505934341664,16,0.049307,0.0652837,0.0364418,0.4311869
470,296.981119,195.076201701933,0.499999599740963,0.0118766955387809,16,0.0461866,0.0646661,0.0356382,0.4373779
471,297.581749,195.075882378855,0.499999602551192,0.0118836101788066,16,0.0525816,0.0644527,0.0391158,0.4368783
472,298.1797231,195.075475581951,0.499999608180958,0.0119523106791388,16,0.0508275,0.0636817,0.0390373,0.4367146
473,298.7712921,195.07516185625,0.499999599040106,0.011989801207275,16,0.0477097,0.0657391,0.0361294,0.4343002
474,299.364037,195.074847704559,0.499999603333246,0.0120401546892918,16,0.04554,0.0608091,0.0356554,0.4423599
475,299.9892395,195.074437515154,0.499999615711869,0.0120351052770328,16,0.0509183,0.064333,0.0394801,0.462385
476,300.5883903,195.074144516832,0.499999610478442,0.0121149010395236,16,0.0502195,0.0685712,0.039038,0.4331962
477,301.1761148,195.073845045364,0.499999609684909,0.0122209398714763,16,0.0514868,0.0661901,0.0393119,0.4225839
478,301.7603497,195.073441464407,0.499999613544747,0.0123130072426416,16,0.0458968,0.0645369,0.0386753,0.423587
479,302.3197533,195.073143489249,0.499999611149502,0.01117303073176,16,0.0460969,0.0612645,0.0362077,0.4079817
480,302.9149354,195.072847222744,0.499999614556591,0.0105740134346946,16,0.0433476,0.0651839,0.0388008,0.4362218
481,303.5016154,195.072456841525,0.499999622480641,0.0105457947399639,16,0.0477346,0.0618265,0.0370889,0.4316537
482,304.0980635,195.07217412273,0.499999616270588,0.0106609878063195,16,0.0461485,0.0640535,0.0371963,0.4416492
483,304.6876592,195.071887122269,0.499999617623675,0.0107858045851028,16,0.0480926,0.0642202,0.0371059,0.429563
484,305.2820166,195.071497380222,0.499999622352217,0.0104346597979923,16,0.0480977,0.062729,0.0365837,0.4392595
485,305.8967374,195.071217325533,0.499999619480104,0.0103939642841806,16,0.0503585,0.0675981,0.0392792,0.4462979
486,306.4902562,195.07092988501,0.499999621291797,0.0103951330704891,16,0.049388,0.0635201,0.0373847,0.4323253
